column_name,table_id,source_file,source_column_role,missing_count,missing_pct,dtype,notes
census_g11b_a45_54_uolse_nwnaa_16,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_nwnaa_17,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_nwnaa_18,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_nwnaa_19,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_nwnaa_20,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_nwnaa_21,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_nwnaa_yns,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_nwnaa_t,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_b_05,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_05_10,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_11_15,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_16,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_17,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_18,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_19,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_20,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_21,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_yns,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_pine_ns_t,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_b_05,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_05_10,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_11_15,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_16,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_17,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_18,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_19,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_20,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_21,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_yns,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_uolse_t_t,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_b_05,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_05_10,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_11_15,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_16,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_17,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_18,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_19,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_20,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_21,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_yns,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_l_pine_ns_t,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_b_05,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_05_10,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_11_15,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_16,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_17,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_18,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_19,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_20,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_21,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_yns,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a45_54_t_t,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_b_05,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_05_10,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_11_15,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_16,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_17,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_18,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_19,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_20,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_21,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_yns,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_seo_t,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_uolse_vww_b_05,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_uolse_vww_05_10,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_uolse_vww_11_15,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11b_a55_64_uolse_vww_16,g11b,2021Census_G11B_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_vww_17,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_vww_18,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_vww_19,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_vww_20,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_vww_21,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_vww_yns,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_vww_t,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_b_05,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_05_10,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_11_15,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_16,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_17,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_18,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_19,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_20,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_21,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_yns,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_nwnaa_t,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_pine_ns_b_05,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_pine_ns_05_10,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_pine_ns_11_15,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_pine_ns_16,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_pine_ns_17,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g11c_a55_64_uolse_pine_ns_18,g11c,2021Census_G11C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
